title,checkin,checkout,reference,url,calificacion,precio,contains,ciudad
"Apartamento de lujo en Cartagena, laguito",2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/39759150?adults=2&previous_page_section_name=1000&federated_search_id=40df78db-6c5c-4b9b-870c-ad468b8b4f70,"4.58,33",123819,"6 huéspedes,1 habitación,4 camas,2 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
411 APARTAMENTO LUJOSO Y ECONOMICO,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/48562448?adults=2&previous_page_section_name=1000&federated_search_id=40df78db-6c5c-4b9b-870c-ad468b8b4f70,,112000,"4 huéspedes,1 habitación,1 cama,2 baños,Aire acondicionado,Piscina,Cocina",Cartagena
Lovely apparment in Manga,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/48166923?adults=2&previous_page_section_name=1000&federated_search_id=40df78db-6c5c-4b9b-870c-ad468b8b4f70,,118874,"2 huéspedes,1 habitación,1 cama,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
5 HABITACION CON ENCANTO EN GETSEMANI CASAEBANO967,2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/24514435?adults=2&previous_page_section_name=1000&federated_search_id=40df78db-6c5c-4b9b-870c-ad468b8b4f70,"4.61,33",95000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Wifi,Aire acondicionado,Piscina",Cartagena
Hotel Boutique Soy Local Insignia 203,2020-07-12,2020-07-19,Habitación de hotel boutique en Cartagena,https://www.airbnb.com.co/rooms/47192747?adults=2&previous_page_section_name=1000&federated_search_id=40df78db-6c5c-4b9b-870c-ad468b8b4f70,"5.0,8",140000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Wifi,Aire acondicionado,Piscina",Cartagena
★ Amazing Gabo Room ★,2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/47565840?adults=2&previous_page_section_name=1000&federated_search_id=40df78db-6c5c-4b9b-870c-ad468b8b4f70,,65000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Wifi,Aire acondicionado,Cocina",Cartagena
Apartamento Moderno Con Balcón - Piso 14,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/47136917?adults=2&previous_page_section_name=1000&federated_search_id=40df78db-6c5c-4b9b-870c-ad468b8b4f70,,152936,"6 huéspedes,1 habitación,1 baño,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
¡Oferta! ¡Habitación  en el Centro Histórico!,2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/22390616?adults=2&previous_page_section_name=1000&federated_search_id=40df78db-6c5c-4b9b-870c-ad468b8b4f70,"4.84,79",64999,"2 huéspedes,1 habitación,1 cama,1 baño privado,Wifi,Aire acondicionado",Cartagena
FULL APARTMENT in the Historic Center,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/46419989?adults=2&previous_page_section_name=1000&federated_search_id=40df78db-6c5c-4b9b-870c-ad468b8b4f70,,70000,"5 huéspedes,2 habitaciones,1 baño,Wifi,Cocina",Cartagena
Moderno Apartamento en el Sector Turístico,2020-07-12,2020-07-19,Conjunto residencial entero en Cartagena,https://www.airbnb.com.co/rooms/37093921?adults=2&previous_page_section_name=1000&federated_search_id=40df78db-6c5c-4b9b-870c-ad468b8b4f70,"4.91,34",180000,"4 huéspedes,2 habitaciones,3 camas,2 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
APARTAMENTO ZAIDA SAI 2,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/35464496?adults=2&previous_page_section_name=1000&federated_search_id=73bebf50-a122-498f-9e59-b37481b67098,"4.60,43",200000,"5 huéspedes,2 habitaciones,3 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Cabañas Completa Cerca al Mar! 20,2020-07-12,2020-07-19,Choza en San Andrés,https://www.airbnb.com.co/rooms/48016037?adults=2&previous_page_section_name=1000&federated_search_id=73bebf50-a122-498f-9e59-b37481b67098,,140000,"4 huéspedes,2 habitaciones,3 camas,1 baño,Aire acondicionado,Cocina",San Andres
Alojamiento Frente al aeropuerto. Hab. 102,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/45206914?adults=2&previous_page_section_name=1000&federated_search_id=73bebf50-a122-498f-9e59-b37481b67098,,110000,"6 huéspedes,1 habitación,2 camas,1 baño privado,Aire acondicionado,Wifi",San Andres
Apartamento en el Centro muy cerca a la Playa,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/48472299?adults=2&previous_page_section_name=1000&federated_search_id=73bebf50-a122-498f-9e59-b37481b67098,,100000,"4 huéspedes,2 habitaciones,2 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Posada Nativa JYJ Forbes,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/43726243?adults=2&previous_page_section_name=1000&federated_search_id=73bebf50-a122-498f-9e59-b37481b67098,,170000,"2 huéspedes,1 habitación,1 cama,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
ZAIDA HOUSE HAB # 6,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/18093512?adults=2&previous_page_section_name=1000&federated_search_id=73bebf50-a122-498f-9e59-b37481b67098,"4.55,20",110000,"3 huéspedes,1 habitación,0 camas,1 baño compartido,Aire acondicionado,Wifi",San Andres
Hotel Nauticus 2,2020-07-12,2020-07-19,Habitación de hotel en San Andrés,https://www.airbnb.com.co/rooms/34370692?adults=2&previous_page_section_name=1000&federated_search_id=73bebf50-a122-498f-9e59-b37481b67098,"2.67,3",159543,"3 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Wifi",San Andres
Apartamento con playa privada y vista al mar,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/46334051?adults=2&previous_page_section_name=1000&federated_search_id=73bebf50-a122-498f-9e59-b37481b67098,"4.70,10",431429,"6 huéspedes,2 habitaciones,5 camas,2 baños,Aire acondicionado,Cocina,Wifi",San Andres
Habitación Crab Cay (5 min de la playa),2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/16496297?adults=2&previous_page_section_name=1000&federated_search_id=73bebf50-a122-498f-9e59-b37481b67098,"4.74,121",180000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Wifi",San Andres
Tamarindo Inn  101,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/40152585?adults=2&previous_page_section_name=1000&federated_search_id=73bebf50-a122-498f-9e59-b37481b67098,"5.0,20",256000,"6 huéspedes,2 habitaciones,2 camas,2 baños,Aire acondicionado,Cocina,Wifi",San Andres
SUMMER HOUSE INN SAN ANDRÉS HAB 101,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/19520474?adults=2&previous_page_section_name=1000&federated_search_id=73bebf50-a122-498f-9e59-b37481b67098,"4.50,22",200000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Cocina,Wifi",San Andres
Hermoso apartamento con vista al mar- Sunrise,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/47531365?adults=2&previous_page_section_name=1000&federated_search_id=73bebf50-a122-498f-9e59-b37481b67098,"4.80,5",404286,"5 huéspedes,2 habitaciones,4 camas,2 baños,Aire acondicionado,Cocina",San Andres
Habitacion Doble en Hostel,2020-07-12,2020-07-19,Habitación de hostal en San Andrés,https://www.airbnb.com.co/rooms/12041378?adults=2&previous_page_section_name=1000&federated_search_id=73bebf50-a122-498f-9e59-b37481b67098,,154286,"2 huéspedes,1 habitación,1 cama,1 baño compartido,Aire acondicionado,Wifi",San Andres
Etiana's Place I,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/18387023?adults=2&previous_page_section_name=1000&federated_search_id=73bebf50-a122-498f-9e59-b37481b67098,"4.85,27",142017,"2 huéspedes,1 habitación,1 cama,1 baño,Aire acondicionado",San Andres
Habitación privada Spratt Bight punta hansa,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/41493773?adults=2&previous_page_section_name=1000&federated_search_id=73bebf50-a122-498f-9e59-b37481b67098,"4.70,10",103143,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Cocina",San Andres
APARTAMENTO FRENTE A LA PLAYA EXCELENTE UBICACIÓN,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/9045145?adults=2&previous_page_section_name=1000&federated_search_id=73bebf50-a122-498f-9e59-b37481b67098,"4.44,18",250000,"4 huéspedes,1 habitación,3 camas,2 baños,Aire acondicionado,Cocina",San Andres
kings house,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/46099449?adults=2&previous_page_section_name=1000&federated_search_id=73bebf50-a122-498f-9e59-b37481b67098,,130000,"4 huéspedes,1 habitación,0 camas,1 baño privado,Aire acondicionado,Wifi",San Andres
Hipocampo Azul: ✪ Estudio con Vista al  Mar ✪,2020-07-12,2020-07-19,Loft entero en San Andrés,https://www.airbnb.com.co/rooms/13514623?adults=2&previous_page_section_name=1000&federated_search_id=73bebf50-a122-498f-9e59-b37481b67098,"4.55,98",152171,"5 huéspedes,Estudio,3 camas,1 baño,Aire acondicionado,Wifi",San Andres
Mi Buena Vista,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/27310381?adults=2&previous_page_section_name=1000&federated_search_id=73bebf50-a122-498f-9e59-b37481b67098,"4.58,12",100000,"4 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
CABAÑA DOBLE ESTANDAR,2020-07-12,2020-07-19,Apartamento entero en San Andres,https://www.airbnb.com.co/rooms/2621446?adults=2&previous_page_section_name=1000&federated_search_id=73bebf50-a122-498f-9e59-b37481b67098,"4.57,15",170000,"2 huéspedes,1 habitación,1 cama,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Habitacion con balcon y vista al mar #4,2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/19258997?adults=2&previous_page_section_name=1000&federated_search_id=e6ea7316-ac3a-453a-866a-6c5845d10c48,"4.44,107",42215,"2 huéspedes,1 habitación,1 cama,1 baño compartido,Wifi,Aire acondicionado,Cocina",Cartagena
.One Day Home !! (◕‿◕),2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/45985247?adults=2&previous_page_section_name=1000&federated_search_id=e6ea7316-ac3a-453a-866a-6c5845d10c48,"4.74,27",86968,"2 huéspedes,1 habitación,1 cama,1 baño compartido,Wifi,Aire acondicionado,Cocina",Cartagena
Luxury 1 BR in Penthouse Beach Front with Jacuzzi,2020-07-12,2020-07-19,Apartamento entero en cartagena,https://www.airbnb.com.co/rooms/27880942?adults=2&previous_page_section_name=1000&federated_search_id=e6ea7316-ac3a-453a-866a-6c5845d10c48,"4.63,97",417423,"3 huéspedes,1 habitación,1 cama,1 baño,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
"Apartment in Cartagena, best location and view",2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/47359657?adults=2&previous_page_section_name=1000&federated_search_id=e6ea7316-ac3a-453a-866a-6c5845d10c48,"5.0,3",236849,"4 huéspedes,1 habitación,2 camas,2 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Hollywood Beach Suite 305,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/45531278?adults=2&previous_page_section_name=1000&federated_search_id=e6ea7316-ac3a-453a-866a-6c5845d10c48,"3.60,5",118320,"2 huéspedes,Estudio,1 cama,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
Oceana Cartagena - Apartamento con Vista Al Mar,2020-07-12,2020-07-19,Apartamento entero en La Boquilla,https://www.airbnb.com.co/rooms/47921628?adults=2&previous_page_section_name=1000&federated_search_id=e6ea7316-ac3a-453a-866a-6c5845d10c48,,172500,"4 huéspedes,2 habitaciones,3 camas,2 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
LUXURIOUS BEACHFRONT APARTMENT MARBELLA,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/48313219?adults=2&previous_page_section_name=1000&federated_search_id=e6ea7316-ac3a-453a-866a-6c5845d10c48,,182598,"2 huéspedes,1 habitación,1 cama,1,5 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
CASA SAN BENITO-Charming Room Fascinating Location,2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/29211299?adults=2&previous_page_section_name=1000&federated_search_id=e6ea7316-ac3a-453a-866a-6c5845d10c48,"4.56,75",72535,"2 huéspedes,1 habitación,1 cama,2 baños compartidos,Wifi,Aire acondicionado,Cocina",Cartagena
Hollywood Beach Estudio Privado 403,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/45531921?adults=2&previous_page_section_name=1000&federated_search_id=e6ea7316-ac3a-453a-866a-6c5845d10c48,"3.67,6",132240,"4 huéspedes,Estudio,3 camas,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
ESTUDIO BAHÍA Y PLAYA CERCA,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/45058783?adults=2&previous_page_section_name=1000&federated_search_id=e6ea7316-ac3a-453a-866a-6c5845d10c48,"3.50,10",100000,"3 huéspedes,1 habitación,1 cama,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
"""Magic Blue"" Room in Casa Pedregal",2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/39108950?adults=2&previous_page_section_name=1000&federated_search_id=e6ea7316-ac3a-453a-866a-6c5845d10c48,"4.56,32",82857,"2 huéspedes,1 habitación,1 cama,1 baño privado,Wifi,Aire acondicionado,Cocina",Cartagena
"Private confortable Room, 8 min from walled city",2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/48560439?adults=2&previous_page_section_name=1000&federated_search_id=e6ea7316-ac3a-453a-866a-6c5845d10c48,,50000,"2 huéspedes,1 habitación,1 baño privado,Wifi,Aire acondicionado,Cocina",Cartagena
"PrinSha#1,Sounds good!",2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/25026431?adults=2&previous_page_section_name=1000&federated_search_id=e6ea7316-ac3a-453a-866a-6c5845d10c48,"4.59,37",173323,"4 huéspedes,2 habitaciones,3 camas,2 baños,Wifi,Aire acondicionado,Cocina",Cartagena
Apto Cartagena!Nuevo/Wifi/Concierge/Bioseguridad,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/32760205?adults=2&previous_page_section_name=1000&federated_search_id=e6ea7316-ac3a-453a-866a-6c5845d10c48,"4.96,69",203143,"3 huéspedes,1 habitación,2 camas,2 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
"Casa Pilo, habitación # 1- Getsemaní",2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/28638389?adults=2&previous_page_section_name=1000&federated_search_id=e6ea7316-ac3a-453a-866a-6c5845d10c48,"4.85,73",67857,"2 huéspedes,1 habitación,1 cama,1 baño compartido,Wifi,Aire acondicionado",Cartagena
Lindo Apto Nuevo Conquistador Cartagena,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/45542058?adults=2&previous_page_section_name=1000&federated_search_id=e6ea7316-ac3a-453a-866a-6c5845d10c48,"4.40,10",91857,"3 huéspedes,1 habitación,3 camas,1 baño,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Estudio con Vista al Mar - Piso 6,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/45881337?adults=2&previous_page_section_name=1000&federated_search_id=e6ea7316-ac3a-453a-866a-6c5845d10c48,,128700,"3 huéspedes,1 habitación,1 cama,1 baño,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Un Loft único en el corazón de Cartagena.,2020-07-12,2020-07-19,Casa entera en Cartagena,https://www.airbnb.com.co/rooms/39361067?adults=2&previous_page_section_name=1000&federated_search_id=e6ea7316-ac3a-453a-866a-6c5845d10c48,"4.92,12",170000,"4 huéspedes,1 habitación,3 camas,1 baño,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Aparta estudio Torices,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/30094587?adults=2&previous_page_section_name=1000&federated_search_id=e6ea7316-ac3a-453a-866a-6c5845d10c48,"4.72,62",50000,"2 huéspedes,1 habitación,2 camas,1 baño,Wifi,Cocina",Cartagena
H6_Habitación Privada_Hotel Stil_Desyauno Incluido,2020-07-12,2020-07-19,Habitación de hotel en Provincia de Cartagena,https://www.airbnb.com.co/rooms/47528920?adults=2&previous_page_section_name=1000&federated_search_id=e6ea7316-ac3a-453a-866a-6c5845d10c48,,80000,"3 huéspedes,1 habitación,2 camas,1 baño privado,Wifi,Aire acondicionado",Cartagena
Hermosa casa con vista al mar en San Andres Isla,2020-07-12,2020-07-19,Casa entera en San Andrés,https://www.airbnb.com.co/rooms/12294535?adults=2&previous_page_section_name=1000&federated_search_id=58179cda-e45f-425e-83fb-fc9188e33d9c,"4.57,101",309143,"8 huéspedes,3 habitaciones,6 camas,1,5 baños,Aire acondicionado,Cocina,Wifi",San Andres
APARTAHOTEL OCEAN 202,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/48605816?adults=2&previous_page_section_name=1000&federated_search_id=58179cda-e45f-425e-83fb-fc9188e33d9c,,145700,"7 huéspedes,2 habitaciones,5 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Apartamento entero - centro de la isla y playa. VR,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/48027319?adults=2&previous_page_section_name=1000&federated_search_id=58179cda-e45f-425e-83fb-fc9188e33d9c,,260000,"8 huéspedes,3 habitaciones,6 camas,2 baños,Aire acondicionado,Cocina",San Andres
Alojamiento Frente al aeropuerto. Hab. 106,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/45208130?adults=2&previous_page_section_name=1000&federated_search_id=58179cda-e45f-425e-83fb-fc9188e33d9c,,110000,"3 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Wifi",San Andres
Habitación matrimonial,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/45559404?adults=2&previous_page_section_name=1000&federated_search_id=58179cda-e45f-425e-83fb-fc9188e33d9c,"5.0,4",89000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Wifi",San Andres
Apartamentos Yinnam Arrieta 201,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/12775890?adults=2&previous_page_section_name=1000&federated_search_id=58179cda-e45f-425e-83fb-fc9188e33d9c,"4.36,11",120000,"4 huéspedes,2 habitaciones,4 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Helena's Place,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/20354436?adults=2&previous_page_section_name=1000&federated_search_id=58179cda-e45f-425e-83fb-fc9188e33d9c,"4.85,93",110000,"16 huéspedes,4 habitaciones,18 camas,4 baños,Aire acondicionado,Cocina,Wifi",San Andres
Con miss Beryl encuentras economía y tranquilidad,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/46676457?adults=2&previous_page_section_name=1000&federated_search_id=58179cda-e45f-425e-83fb-fc9188e33d9c,"4.33,6",146429,"5 huéspedes,1 habitación,4 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
